Date,Close,High,Low,Open,Volume,Ticker
,V,V,V,V,V,
2008-03-19,12.441911697387695,15.19454702866816,12.11159545763404,13.102544176895007,708486000,V
2008-03-20,14.170565605163574,14.313702970887487,12.662121858862006,12.860311928320103,198985200,V
2008-03-24,13.153193473815918,14.908273310923198,12.992439660180915,14.806976525351173,149566400,V
2008-03-25,13.928336143493652,14.148546991612129,13.17301286724426,13.340373582235426,87092000,V
2008-03-26,14.084683418273926,14.199193982041901,13.558379708847541,13.813824218696071,43111600,V
2008-03-27,13.853462219238281,14.256447570412645,13.796207777445849,14.10450325181688,39829600,V
2008-03-28,13.820427894592285,13.970171289068416,13.688301765366262,13.954756601993294,24675200,V
2008-03-31,13.73234748840332,13.97898338270652,13.664081828713641,13.785197617163751,22157200,V
2008-04-01,13.567188262939453,14.023024576617216,13.280914375321366,13.886494108375528,60410800,V
2008-04-02,13.723539352416992,13.723539352416992,13.322755694592592,13.591413185675774,43836400,V
2008-04-03,14.423808097839355,14.597774839865062,13.613432247429497,13.642059888025043,100868000,V
2008-04-04,14.19919204711914,14.384168298664314,14.038437436069215,14.291680172891727,36394400,V
2008-04-07,14.322510719299316,14.489871398721641,14.09789476111342,14.33572282975434,28301600,V
2008-04-08,14.994157791137695,15.027189758664592,14.271866384225865,14.291686236772266,53925600,V
2008-04-09,14.4876708984375,15.13288870605254,14.448032881311564,15.071229941651158,48324400,V
2008-04-10,14.55814266204834,14.694674024206423,14.337931763127719,14.569153879024702,22372000,V
2008-04-11,14.55814266204834,14.703480981696519,14.368761154570539,14.368761154570539,26421600,V
2008-04-14,14.463446617126465,14.806974956144915,14.430414658357334,14.688060912621172,28443600,V
2008-04-15,14.170565605163574,14.655030406069493,14.093492155950756,14.597775123764892,23888000,V
2008-04-16,14.564743041992188,14.7431132629542,14.21680955412478,14.21680955412478,25136800,V
2008-04-17,14.762935638427734,14.919285140878065,14.536118730928303,14.59117144362527,22459600,V
2008-04-18,15.19454574584961,15.513850745290307,14.79816561958,14.97653751643889,104099600,V
2008-04-21,15.628362655639648,15.965284952021998,15.161515097732732,15.300248993943308,58848000,V
2008-04-22,15.476421356201172,15.94326905614838,15.414762574714441,15.837567087831275,47357600,V
2008-04-23,15.432372093200684,15.78911248681362,15.346490022140166,15.623954399378016,37319600,V
2008-04-24,15.921248435974121,16.073192811601707,15.423571341119798,15.679015106569935,38086800,V
2008-04-25,16.5378360748291,16.753643467625984,16.27578628081042,16.736026194729178,101460000,V
2008-04-28,16.65455436706543,17.020105368574672,16.49380130646056,16.846138507864694,132517200,V
2008-04-29,17.810653686523438,17.810653686523438,15.634971002545678,16.328635545011753,197308400,V
2008-04-30,18.376588821411133,18.67607561502719,17.85248777262049,17.925157732852675,147543600,V
2008-05-01,18.80600929260254,19.299281188255776,18.475692976034843,18.58359583569244,116395600,V
2008-05-02,18.22244644165039,19.268447899026093,17.83707748366987,19.222203825677468,136648800,V
2008-05-05,18.731130599975586,18.828023892132233,17.797437253991465,18.244464920863987,70377200,V
2008-05-06,19.275047302246094,19.41157857648984,18.662861666253512,18.821413680194706,75913200,V
2008-05-07,19.488656997680664,19.783738681378953,19.303680720748932,19.561326969364632,100464800,V
2008-05-08,19.224407196044922,19.763923087403494,18.924920316247597,19.708870376853625,92836400,V
2008-05-09,18.246673583984375,19.085676496069226,18.171801011420854,18.896295005560862,94312000,V
2008-05-12,18.0352725982666,18.603417109379894,17.198470527010944,18.420641663699325,147471600,V
2008-05-13,18.14097023010254,18.38760700068746,17.790835765507747,18.019855263891845,53249600,V
2008-05-14,18.107933044433594,18.57477881932581,17.936167226043633,18.343558510084357,51400400,V
2008-05-15,18.11233901977539,18.262082436929123,17.861298832205183,18.173997777413668,36688800,V
2008-05-16,18.138765335083008,18.24446558485063,17.89433119739201,18.213636205328807,34066800,V
2008-05-19,18.34796714782715,18.66066613785609,18.09032086787691,18.11674509346644,45473200,V
2008-05-20,18.220245361328125,18.462476961679048,18.037471631654757,18.251074746095945,40702000,V
2008-05-21,17.804048538208008,18.372192987134202,17.731378547748132,18.207034834312093,41831600,V
2008-05-22,17.02449607849121,17.748989797976545,16.771255007488087,17.74238374291734,85283600,V
2008-05-23,16.813098907470703,17.024501132498788,16.542240489184156,16.700790897898568,42196400,V
2008-05-27,17.33940315246582,17.383446333797647,16.374880162319126,16.93861944276188,62776400,V
2008-05-28,18.0396728515625,18.04627890840525,17.517774200079494,17.680729762477416,52996000,V
2008-05-29,18.77297592163086,19.147333713727004,18.279704062850215,18.37219222135742,100613200,V
2008-05-30,19.017406463623047,19.2816587743982,18.896289841140558,18.94253391152245,72016000,V
2008-06-02,18.953542709350586,19.147327600554338,18.629832577850845,18.98437208567675,36856000,V
