Date,Close,High,Low,Open,Volume,Ticker
,BAC,BAC,BAC,BAC,BAC,
2002-01-02,17.451337814331055,17.490143034758027,17.21573408610274,17.271170568439683,8669200,BAC
2002-01-03,17.431930541992188,17.71188422710752,17.395896679505896,17.451333147016495,8237600,BAC
2002-01-04,17.703567504882812,17.781178979866617,17.465191442346217,17.495681551372428,10598600,BAC
2002-01-07,17.49291229248047,17.5677513715632,17.296113820094074,17.296113820094074,10852200,BAC
2002-01-08,17.21295166015625,17.43192505636524,17.11593866556358,17.37926101035241,11914200,BAC
2002-01-09,17.171377182006836,17.462417258170518,17.090994372606996,17.254531338430393,8524200,BAC
2002-01-10,17.185245513916016,17.373728936399623,17.129809026592064,17.240682001239968,10527400,BAC
2002-01-11,16.880340576171875,17.262849985830563,16.880340576171875,17.254534885687494,9616400,BAC
2002-01-14,16.8304500579834,16.94686570463639,16.7417521203346,16.877570374763092,9339200,BAC
2002-01-15,17.032794952392578,17.143666863074348,16.78887505711191,16.8526266436606,12358800,BAC
2002-01-16,16.852622985839844,17.135348041362498,16.672455773575706,16.79718651384982,10224600,BAC
2002-01-17,16.94131851196289,17.046647688048132,16.908057056437986,16.92191590812648,8927400,BAC
2002-01-18,16.852622985839844,16.99952979521783,16.775012559471463,16.852622985839844,8546200,BAC
2002-01-22,17.37095069885254,17.38481060905288,16.90805845842643,17.04664910152829,16068400,BAC
2002-01-23,17.423627853393555,17.49015081590274,17.157533888629967,17.373735102829954,10192400,BAC
2002-01-24,17.739604949951172,17.739604949951172,17.495685085827745,17.614873141174257,14674400,BAC
2002-01-25,17.559432983398438,17.778406439864938,17.42361475359399,17.578835587656215,11100400,BAC
2002-01-28,17.639820098876953,17.73129044752456,17.470739314307416,17.531719546739154,9068000,BAC
2002-01-29,16.409133911132812,17.83384463081247,16.373100044446975,17.66476491837572,28117000,BAC
2002-01-30,17.09099578857422,17.168606200017802,16.60315725507341,16.64473380804852,27774800,BAC
2002-01-31,17.470739364624023,17.517860741828684,17.054967358365573,17.207417939883985,15095000,BAC
2002-02-01,17.007844924926758,17.434704385405897,16.90528813885621,17.337690294917316,14908000,BAC
2002-02-04,16.464569091796875,16.921917587069576,16.43685032830711,16.89419988094252,14934600,BAC
2002-02-05,16.32597541809082,16.492283738729643,16.051565525938,16.298256659742673,17548000,BAC
2002-02-06,16.31212043762207,16.39527568042262,15.940697422461627,16.270543873584632,13978000,BAC
2002-02-07,16.3398380279541,16.797186543616082,16.276086455129562,16.31211926322859,13316800,BAC
2002-02-08,16.797183990478516,16.819358998888372,16.481197522176288,16.506143877956074,11691800,BAC
2002-02-11,16.97735023498535,17.02724294067308,16.630873699577485,16.78332316368445,10368000,BAC
2002-02-12,16.9246826171875,17.1159372437957,16.858158671162506,16.858158671162506,12272000,BAC
2002-02-13,17.218503952026367,17.390357138211957,16.94132262156777,17.018934113102926,12995800,BAC
2002-02-14,17.20187759399414,17.42085009040691,16.991219143634567,17.18524632979846,13994000,BAC
2002-02-15,16.852622985839844,17.12980428842722,16.852622985839844,17.046650109123558,15111200,BAC
2002-02-19,16.506139755249023,16.769462098852227,16.417441858488708,16.630871502993944,13777200,BAC
2002-02-20,16.957950592041016,16.9773531968198,16.45348075306738,16.575440134157247,14379400,BAC
2002-02-21,16.938554763793945,17.226823660637514,16.896977132712692,17.024480317229358,11352800,BAC
2002-02-22,16.996755599975586,17.129802484321537,16.639191503529354,16.93854778632973,11517200,BAC
2002-02-25,17.531721115112305,17.59270135299928,17.032794875878146,17.032794875878146,13312200,BAC
2002-02-26,17.639820098876953,17.75900815825014,17.376497617532404,17.531719546739154,13417800,BAC
2002-02-27,17.785327911376953,18.034366029661708,17.60064708296187,17.802116398324976,14275400,BAC
2002-02-28,17.89446258544922,18.115519245257886,17.802121610492417,17.86368226046362,13040600,BAC
2002-03-01,18.132299423217773,18.149087905406812,17.92243485644374,17.92243485644374,12071000,BAC
2002-03-04,18.580013275146484,18.677949662887627,18.179871346787124,18.188265589328775,26654800,BAC
2002-03-05,18.20224952697754,18.66394974546795,18.137890137299774,18.468077054887303,18157800,BAC
2002-03-06,18.663955688476562,18.80386540768509,18.24982411513694,18.300191699446124,14116400,BAC
2002-03-07,18.742311477661133,19.01373460558725,18.71992540478473,18.859835157982143,15431600,BAC
2002-03-08,18.980159759521484,19.10887649071472,18.887818799691452,18.999747041771464,13213600,BAC
2002-03-11,18.95777130126953,19.153644099149414,18.781485783177637,18.781485783177637,13500800,BAC
2002-03-12,19.027719497680664,19.09767434877508,18.677945242208594,18.677945242208594,12975000,BAC
2002-03-13,18.901798248291016,19.15643275073422,18.770282810114438,18.901798248291016,9238600,BAC
2002-03-14,18.747901916503906,18.996941039830432,18.69193888412712,18.8458382905897,8650600,BAC
2002-03-15,19.357900619506836,19.405469391484644,18.876611048114473,18.957758906998254,19066600,BAC
2002-03-18,19.254365921020508,19.408267394526668,19.16762261859989,19.20120170414266,10802400,BAC
2002-03-19,19.26837158203125,19.43906165350001,19.195617911851098,19.310344935398778,10798800,BAC
2002-03-20,18.982955932617188,19.19561937364836,18.960571992656217,19.016535044839035,7225200,BAC
