Date,Close,High,Low,Open,Volume,Ticker
,SLB,SLB,SLB,SLB,SLB,
2002-01-02,16.440908432006836,16.90862672135673,16.23474258511532,16.90862672135673,7632400,SLB
2002-01-03,16.456289291381836,16.545525248777732,16.23166169690832,16.363976758200845,6227200,SLB
2002-01-04,16.708608627319336,16.95477574227347,16.26243007119269,16.493211961552948,6032000,SLB
2002-01-07,16.736303329467773,16.95170000589508,16.505521427685114,16.557832602474257,4957000,SLB
2002-01-08,16.345510482788086,16.61629487610456,16.308585711732256,16.585524429194255,3998000,SLB
2002-01-09,16.2932071685791,16.34551718453747,15.954726244700192,16.123967293548542,7777000,SLB
2002-01-10,16.170124053955078,16.311670055260876,15.914725936278781,16.27782301706695,5048600,SLB
2002-01-11,15.822410583496094,16.077809848833528,15.708558478785765,15.923955209131773,6780800,SLB
2002-01-14,15.6347017288208,15.782401974244932,15.4685385125372,15.616238757961332,5029000,SLB
2002-01-15,15.92702865600586,16.043958487873073,15.634705837064098,15.634705837064098,4458000,SLB
2002-01-16,15.385457992553711,15.696243727523688,15.385457992553711,15.693167152404785,7262600,SLB
2002-01-17,15.385457992553711,15.570083018937439,15.123905676207213,15.514695276258863,4886800,SLB
2002-01-18,15.268527030944824,15.579313916279432,15.203908393968515,15.462384115690961,5076000,SLB
2002-01-22,15.231606483459473,15.613166435080391,15.154679177987456,15.277763336269693,4774000,SLB
2002-01-23,15.89009952545166,15.923947718073775,15.234678739980968,15.323914670745237,6295400,SLB
2002-01-24,16.37936019897461,16.40089974857454,15.739325688058669,15.893180284525254,6417400,SLB
2002-01-25,16.797849655151367,16.924010413096287,16.31782275540552,16.379364846216692,6945600,SLB
2002-01-28,16.520910263061523,16.73630698655565,16.40090383572246,16.70861310533758,6367200,SLB
2002-01-29,16.163963317871094,16.35782043555387,16.080881696007047,16.308587012280814,5291800,SLB
2002-01-30,16.71783447265625,16.813223533890103,16.000871770286285,16.062413819550777,5576000,SLB
2002-01-31,17.351722717285156,17.373262268766467,16.7455351786375,16.75784382914611,8533800,SLB
2002-02-01,16.98554229736328,17.422488649309575,16.862458189701684,17.34863912376625,7968600,SLB
2002-02-04,16.453208923339844,17.010161743657854,16.21627273270165,16.988622196674132,6868000,SLB
2002-02-05,16.490127563476562,16.72090934435719,16.18549509623472,16.576285719383943,4953000,SLB
2002-02-06,16.757844924926758,17.139404898920958,16.5086011918259,16.53937164629196,5708600,SLB
2002-02-07,16.33012580871582,16.643989307792737,16.327049233448207,16.493211295698174,4214400,SLB
