Date,Close,High,Low,Open,Volume,Ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,
2018-01-02,4.928532123565674,4.932240895881997,4.808625840562188,4.840270887301392,355616000,NVDA
2018-01-03,5.252899169921875,5.283308751359066,5.037314533526364,5.045967551442448,914704000,NVDA
2018-01-04,5.280588626861572,5.390853534850007,5.258337875477712,5.334237807459487,583268000,NVDA
2018-01-05,5.325338363647461,5.362669891130359,5.218534649294459,5.295423439853613,580124000,NVDA
2018-01-08,5.488509178161621,5.562678029939186,5.403956234443299,5.448952394339711,881216000,NVDA
2018-01-09,5.487026691436768,5.53350589750984,5.405440750658684,5.493949106317687,497000000,NVDA
2018-01-10,5.530045509338379,5.533506717291612,5.340172789175822,5.394563267234374,582664000,NVDA
2018-01-11,5.539932727813721,5.594076089799403,5.5184232623627505,5.562677664819072,406032000,NVDA
2018-01-12,5.5127387046813965,5.562432024288863,5.472193064061473,5.528067043934403,359916000,NVDA
2018-01-16,5.441781997680664,5.624732226719882,5.357229531998501,5.5391909122510885,702348000,NVDA
2018-01-17,5.555754661560059,5.565643620039032,5.362420831334033,5.456368058877188,538408000,NVDA
2018-01-18,5.548834800720215,5.603225276250291,5.5053221373636365,5.53647300749461,408632000,NVDA
2018-01-19,5.6890130043029785,5.713241453808726,5.612124694118849,5.639072596102207,609380000,NVDA
2018-01-22,5.777520179748535,5.779250782933958,5.639318547657464,5.696923112923974,550944000,NVDA
2018-01-23,5.906576156616211,5.929321098289492,5.812381333897702,5.830923313653374,475228000,NVDA
2018-01-24,5.82968807220459,5.945639001556773,5.774061183131666,5.909790509537091,579972000,NVDA
2018-01-25,5.843284606933594,5.927342895011972,5.828450930082728,5.884077336161995,409884000,NVDA
2018-01-26,6.015851974487305,6.016099068858038,5.874189093623534,5.88704507421381,516356000,NVDA
2018-01-29,6.102877140045166,6.134028479894716,5.948605836424582,6.0012657049554665,455116000,NVDA
2018-01-30,6.0007710456848145,6.092246423963267,5.894214893577583,5.960967158411522,570832000,NVDA
2018-01-31,6.076918125152588,6.16270703230411,6.043541992510677,6.076176370442211,478576000,NVDA
2018-02-01,5.945885181427002,6.104112805070538,5.885561150426025,5.896933620882777,519224000,NVDA
2018-02-02,5.773318767547607,5.883336589589145,5.715219998103343,5.859355232857324,718464000,NVDA
2018-02-05,5.283308029174805,5.7661482491085225,5.068217610887506,5.61212407970193,1165204000,NVDA
2018-02-06,5.577017784118652,5.57998433084788,5.0434948941007605,5.05338432630635,1114800000,NVDA
2018-02-07,5.656625747680664,5.809166896904459,5.604707641396188,5.67590995255354,802932000,NVDA
2018-02-08,5.377751350402832,5.815348433007367,5.377503784463616,5.7822198663526985,1144000000,NVDA
2018-02-09,5.737717151641846,5.906080817129175,5.377750221389202,5.890258291832957,1674604000,NVDA
2018-02-12,5.6375885009765625,5.82177515436539,5.5634196509787,5.8188081362952095,1093172000,NVDA
2018-02-13,5.751314640045166,5.797546742300246,5.568858588913541,5.601245864235173,625524000,NVDA
2018-02-14,5.968630790710449,5.997556863844,5.699891623339251,5.71101699980953,744988000,NVDA
2018-02-15,6.0942230224609375,6.140455127802304,5.971102609330808,6.051946784316371,698900000,NVDA
2018-02-16,6.0284600257873535,6.180753602150273,6.019312348241568,6.067027962216665,637656000,NVDA
2018-02-20,6.158008575439453,6.226985618674039,6.047249012223165,6.050957784988621,686240000,NVDA
2018-02-21,5.97085428237915,6.229457337500068,5.967145981548249,6.2225349244535755,892292000,NVDA
2018-02-22,5.990399360656738,6.076488826070639,5.924842798016999,6.004747762174788,534364000,NVDA
2018-02-23,6.08390998840332,6.08390998840332,5.999552209456847,6.050265870358884,415300000,NVDA
2018-02-26,6.0999908447265625,6.1346244306766735,6.037649918169142,6.1301716084612625,469312000,NVDA
2018-02-27,6.087125301361084,6.157629638457461,6.064118508703495,6.0732713987129685,455436000,NVDA
